Vitals:
Short Term Values:
Time,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
"2021-04-15 17:45:57","60606164","0","0","0","1","0","0","0","100","0","0","0","4081124","483532","446848","36684","0","0","0","0","9","17","1","29","131072","8357","242644","38430","18148","3103","404408","17664","0","13","1","0","28724","62","36","5461","0","0",
"2021-04-15 17:45:58","60605912","0","0","0","1","0","0","0","100","0","0","0","4081124","483532","446848","36684","0","0","0","0","9","12","2","29","131072","8357","242644","38430","18148","3103","404408","17664","0","13","1","0","28724","62","36","5461","0","0",
"2021-04-15 17:45:59","60864016","0","0","0","1","0","1","0","99","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","13","2","29","131072","7973","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","2000",
"2021-04-15 17:46:00","60864000","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","12","3","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",
"2021-04-15 17:46:01","60864000","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","12","1","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",
"2021-04-15 17:46:02","60864000","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","12","1","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",
"2021-04-15 17:46:03","60864000","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","12","1","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",
"2021-04-15 17:46:04","60864000","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","12","1","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",
"2021-04-15 17:46:05","60864000","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","12","1","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",
"2021-04-15 17:46:06","60863740","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","12","1","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",
"2021-04-15 17:46:07","60863488","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","16","1","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",
"2021-04-15 17:46:08","60863488","0","0","0","1","0","0","0","100","0","0","0","3874276","278760","242076","36684","0","0","0","0","9","12","2","29","131072","7976","36068","16991","18148","1574","404408","17664","0","13","1","0","28724","57","36","3461","0","0",

Mid Term Values:
(no records)

Long Term Values:
(no records)

